"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-130a-3p",161.142617055584,-0.975936185463696,0.873008775446023,-1.11789962817394,0.263609863881821,0.980698280279974
"hsa-miR-130b-3p",8.75757690702252,1.30078132891359,1.78751050606892,0.727705557252504,0.466793847759358,0.980698280279974
"hsa-miR-130b-5p",0.0142732562008507,0.546879973192721,3.99600182590584,0.136856787613892,0.891143995851174,0.980698280279974
"hsa-miR-132-3p",16.4755944670718,0.626463656158844,2.46330471094763,0.25431837700576,0.799249603631298,0.980698280279974
"hsa-miR-132-5p",0.107373489236049,1.14184486413314,3.99564022699226,0.285772692050571,0.7750522248623,0.980698280279974
"hsa-miR-1323",0,0,0,0,1,NA
"hsa-miR-133a-3p",4.97052230166372,0.553316095058669,2.41929168555115,0.228709956043442,0.819094356076195,0.980698280279974
"hsa-miR-133b",0.00346573430245045,0.449381460995173,3.99604454117934,0.112456569581316,0.910461403695406,0.980698280279974
"hsa-miR-134-5p",1.41466392121552,-1.07373194736053,3.97605714049718,-0.270049425704749,0.787122229411402,0.980698280279974
"hsa-miR-135a-5p",0.555099740269484,2.46232986005846,3.99441445805396,0.616443257432552,0.537602010978193,0.980698280279974
"hsa-miR-135b-5p",0.00388396224326841,0.448067589387718,3.99604512749604,0.112127760095763,0.910722106841708,0.980698280279974
"hsa-miR-136-3p",9.20548015399869,0.729796150308901,2.54037363100197,0.28727906060852,0.773898654440285,0.980698280279974
"hsa-miR-136-5p",0.00567666005383886,0.448067589639039,3.99604512749593,0.112127760158658,0.910722106791839,0.980698280279974
"hsa-miR-137",0.245742777440891,1.49209562355986,3.99446339611794,0.373540942948674,0.708745878775643,0.980698280279974
"hsa-miR-138-1-3p",0,0,0,0,1,NA
"hsa-miR-138-5p",2.23395113083224,-1.34832042196068,3.97326677933899,-0.339348072214015,0.734347532384571,0.980698280279974
"hsa-miR-138-2-3p",0,0,0,0,1,NA
"hsa-miR-139-3p",0,0,0,0,1,NA
"hsa-miR-139-5p",7.0052406718292,5.7456880788525,3.99231171207116,1.43918824311234,0.150097195527435,0.980698280279974
"hsa-miR-140-3p",198.073373409624,-0.147971269367639,1.14831165609056,-0.128859851402544,0.897468545674998,0.980698280279974
"hsa-miR-140-5p",0.660948521695813,2.54606412977479,3.99388794552295,0.637490126038428,0.52380563953774,0.980698280279974
"hsa-miR-142-3p",0.00556158132589996,0.448067589625148,3.99604512749594,0.112127760155182,0.910722106794596,0.980698280279974
"hsa-miR-142-5p",128.700566766298,0.264133964641944,0.805074267424574,0.328086457771041,0.742846292941949,0.980698280279974
"hsa-miR-143-3p",43471.0113553832,0.047343146313739,0.218452610728607,0.216720441819555,0.828426216321009,0.980698280279974
"hsa-miR-143-5p",0,0,0,0,1,NA
"hsa-miR-144-3p",0.274461944343709,1.7946453291547,3.99504950269198,0.449217294540509,0.653274912764479,0.980698280279974
"hsa-miR-144-5p",0.0668362354588349,0.921289099544656,3.99579080202019,0.230564898212107,0.817652840047874,0.980698280279974
"hsa-miR-145-3p",69.6955013067068,0.0902469750746339,0.827683474952486,0.109035613015972,0.913174243614417,0.980698280279974
"hsa-miR-145-5p",11.733805974785,1.24221548283014,2.31590874064682,0.536383606585118,0.591693458874895,0.980698280279974
"hsa-miR-1468-5p",7.3084933625065,-1.47998273785672,3.13875137273893,-0.47151958282228,0.637269738648433,0.980698280279974
"hsa-miR-146a-5p",384.354570528602,-0.797298835249245,0.514575678627785,-1.54942969200448,0.121278460701051,0.980698280279974
"hsa-miR-146b-3p",1.91372645283058,-0.378190339396453,3.54919050242086,-0.106556787847396,0.915140601631536,0.980698280279974
"hsa-miR-146b-5p",812.078515664734,-1.21010207083068,0.740402946489222,-1.63438311066783,0.102178432314674,0.980698280279974
"hsa-miR-148a-3p",1131.88666727793,0.215076625357079,0.343801032077253,0.625584583203783,0.531587453420582,0.980698280279974
"hsa-miR-148a-5p",3.190224184468,4.64665730818059,3.55223103697643,1.30809546445935,0.190840931640023,0.980698280279974
"hsa-miR-148b-3p",48.9786003889099,1.52093622640765,1.83197785008922,0.830215401530965,0.406417008894588,0.980698280279974
"hsa-miR-148b-5p",0.00191738373635802,0.434510492726358,3.99605084001729,0.108734976135708,0.913412699373967,0.980698280279974
"hsa-miR-149-5p",5.11147185720051,-1.06326170697605,3.97107101828739,-0.267751874010707,0.788890317414856,0.980698280279974
"hsa-miR-150-3p",0.164620218005185,1.33754714899538,3.99547619008343,0.334765390997724,0.73780206958234,0.980698280279974
"hsa-miR-150-5p",163.529249459436,-0.555695876269784,1.08954220578962,-0.510026939128125,0.610032588809092,0.980698280279974
"hsa-miR-151a-3p",2437.58736332025,-0.574548476995719,0.395617359545099,-1.45228328113904,0.146422854253896,0.980698280279974
"hsa-miR-151a-5p",251.541945821914,-0.0484403519529815,1.1340579490578,-0.0427141769900089,0.965929378280583,0.98415446088965
"hsa-miR-151b",118.463478035789,1.10323105655429,1.15029345382399,0.959086616451444,0.33751511207276,0.980698280279974
"hsa-miR-152-3p",6.35194815889766,1.94111267509198,1.93112994271633,1.00516937371993,0.314815299669959,0.980698280279974
"hsa-miR-152-5p",0.0049579230342292,0.097262094248337,3.9948523099224,0.0243468560794495,0.980575938447296,0.989910684479897
"hsa-miR-153-3p",1.55779550257029,3.68063578794488,3.99335463601724,0.921690188682003,0.356690199707049,0.980698280279974
"hsa-miR-1538",0,0,0,0,1,NA
"hsa-miR-155-5p",0.329313193044145,1.95486329441356,3.99489942987933,0.489339801596109,0.624601147098082,0.980698280279974
"hsa-miR-15a-5p",11.9795761734985,-1.0790496300551,2.58310340224256,-0.417733811630735,0.676141748424891,0.980698280279974
"hsa-miR-15b-3p",0,0,0,0,1,NA
"hsa-miR-15b-5p",0.00141112008196032,0.314463151795307,3.99570168384011,0.0787003577036536,0.937270960957918,0.980698280279974
"hsa-miR-16-5p",198.44711625455,0.0664893017409533,1.28891735197306,0.0515853880306383,0.958859062500114,0.981441792847796
"hsa-miR-16-2-3p",0.0034005181455675,0.224902127124468,3.99536961176999,0.056290693722535,0.955110232414815,0.980698280279974
"hsa-miR-17-3p",0,0,0,0,1,NA
"hsa-miR-17-5p",2.99439112460539,4.36686670887874,3.32330824674342,1.31401193770031,0.188842186952376,0.980698280279974
"hsa-miR-181a-3p",60.068534028357,-0.157765643510549,1.90548955664891,-0.082795333598156,0.934014279638648,0.980698280279974
"hsa-miR-181a-5p",3700.26513699183,-0.427990358392541,0.515524167981507,-0.83020425612305,0.406423309287726,0.980698280279974
"hsa-miR-181a-2-3p",85.6540147810663,-0.152745921893775,1.34664684571737,-0.113426859001334,0.90969214671277,0.980698280279974
"hsa-miR-181b-3p",0,0,0,0,1,NA
"hsa-miR-181b-5p",168.228099052902,-0.494804413492832,1.01686736427273,-0.486596807880365,0.626544086139027,0.980698280279974
"hsa-miR-181b-2-3p",0.00203524442124218,0.435639506776794,3.99605036359736,0.109017521587145,0.913188592948443,0.980698280279974
"hsa-miR-181c-3p",10.5065341789523,-1.13212748949838,3.0746105845228,-0.368218172147513,0.712710561374653,0.980698280279974
"hsa-miR-181c-5p",65.0931541638582,-0.394864906047553,1.69357288987796,-0.233154952117832,0.815641084879904,0.980698280279974
"hsa-miR-181d-5p",27.0617204217328,0.886248514428809,2.14284804111976,0.413584396757174,0.679178502293204,0.980698280279974
"hsa-miR-182-5p",242.592924609179,-0.462022373567401,0.711137621514205,-0.649694742043923,0.515889420936698,0.980698280279974
"hsa-miR-1827",0.00203524442124218,0.435639506776794,3.99605036359736,0.109017521587145,0.913188592948443,0.980698280279974
"hsa-miR-183-5p",2.51380984092551,4.3206071634504,3.30568584361902,1.30702291985504,0.191204927465795,0.980698280279974
"hsa-miR-184",18.7119355927228,2.16425607188627,1.67400496326481,1.29286120374776,0.196059067736469,0.980698280279974
"hsa-miR-185-3p",0.0437915039166127,0.488605570659322,3.9960272770225,0.122272831686822,0.902682947701355,0.980698280279974
"hsa-miR-185-5p",1.31103527840127,3.45449539957842,3.99354452687132,0.86501987803922,0.387027878532583,0.980698280279974
"hsa-miR-186-5p",255.789514566635,-0.647921866807047,0.801664054947453,-0.80822117794656,0.418963268349119,0.980698280279974
"hsa-miR-187-3p",0,0,0,0,1,NA
"hsa-miR-188-5p",0,0,0,0,1,NA
"hsa-miR-18a-5p",0.0251681537503545,0.448067590775398,3.99604512749542,0.112127760443044,0.910722106566354,0.980698280279974
"hsa-miR-18b-3p",0.00523402492373037,0.272449661408721,3.99544573386841,0.0681900542658439,0.945634344089909,0.980698280279974
"hsa-miR-1908-5p",0.00623803213344969,0.278044806539923,3.99544337282208,0.0695904760986597,0.944519617535559,0.980698280279974
"hsa-miR-190a-5p",1.96936516227983,-0.684974518510535,3.97505719146225,-0.172318154310269,0.863187412754084,0.980698280279974
"hsa-miR-190b",0.219806397494155,1.61690689975052,3.99521396450181,0.404710965199117,0.685689981149481,0.980698280279974
"hsa-miR-191-5p",3289.6871396147,-0.770543469494648,0.521719474205373,-1.47693062573188,0.139694234484,0.980698280279974
"hsa-miR-1910-5p",0.0451908711574326,0.546425160440418,3.99600203889586,0.136742963372311,0.891233968620547,0.980698280279974
"hsa-miR-1911-3p",0.0111794728317787,0.448067590114342,3.99604512749571,0.112127760277608,0.910722106697526,0.980698280279974
"hsa-miR-1911-5p",43.7925922092856,0.991150863332779,1.10379713406058,0.897946581621024,0.369214028991951,0.980698280279974
"hsa-miR-1912",0.328504263638476,1.94762206009992,3.99490636748309,0.48752633502321,0.625885384857627,0.980698280279974
"hsa-miR-192-5p",375.685209696768,-0.74729594748851,0.813748430082159,-0.918337805472706,0.358442040640004,0.980698280279974
"hsa-miR-193a-3p",0.220499129681172,1.61953915550019,3.99521147301535,0.405370070255093,0.685205507685085,0.980698280279974
"hsa-miR-193a-5p",0.18724248675428,1.49624768444536,3.99532686289275,0.37449944292218,0.708032770978651,0.980698280279974
"hsa-miR-193b-3p",1.12657938375571,2.52370143924983,3.99095831933889,0.632354747234717,0.527155096898504,0.980698280279974
"hsa-miR-193b-5p",0,0,0,0,1,NA
"hsa-miR-194-5p",0.0254001614752858,-0.653587503832878,3.99195941519888,-0.163725989133163,0.869946857252977,0.980698280279974
"hsa-miR-195-3p",1.06570404955738,-3.45631912138382,3.68894873161577,-0.936938779268407,0.348790050081552,0.980698280279974
"hsa-miR-195-5p",12.4538874289275,23.1489402069308,2.87006774809155,8.06564243033067,7.28517463951736e-16,1.57359772213575e-13
"hsa-miR-196a-5p",4.80313990917133,-0.355231176825203,2.31089716972113,-0.153720027649725,0.87783049269379,0.980698280279974
"hsa-miR-196b-5p",0.566102497512488,2.48403314870219,3.99439382353728,0.621879879260985,0.534020856441737,0.980698280279974
"hsa-miR-197-3p",47.8652762339012,-0.138744154511791,1.5605479671011,-0.0889073309098757,0.929155557403771,0.980698280279974
"hsa-miR-1972",0,NA,NA,NA,NA,NA
"hsa-miR-199a-3p",28.0668231545921,1.11041159921128,0.951585545927144,1.16690675259195,0.243248028649805,0.980698280279974
"hsa-miR-199a-5p",0.675967593817021,2.67487646086643,3.99422080629771,0.669686677473848,0.503057546204429,0.980698280279974
"hsa-miR-199b-3p",28.0668231545921,1.11041159921128,0.951585545927144,1.16690675259195,0.243248028649805,0.980698280279974
"hsa-miR-199b-5p",0.00268435282973922,0.441805922810723,3.9960477679609,0.110560721108739,0.91196469647947,0.980698280279974
"hsa-miR-19a-3p",1.27349866548285,2.258623963996,1.91730356575046,1.17802105224373,0.238788213536915,0.980698280279974
"hsa-miR-19b-3p",9.58403961302553,1.2080241210709,2.19076012223763,0.551417797324627,0.58134730319606,0.980698280279974
"hsa-miR-200b-3p",0,0,0,0,1,NA
"hsa-miR-203a-3p",29.215455842474,1.78529196206904,1.65189572183985,1.08075342678448,0.279806810453869,0.980698280279974
"hsa-miR-203b-3p",0,0,0,0,1,NA
"hsa-miR-204-5p",51325.7579143599,0.022133117396482,0.212543728891094,0.104134417477087,0.917062678128021,0.980698280279974
"hsa-miR-205-5p",0.305425802907108,1.76221164688807,3.99507963188983,0.441095499779681,0.659143861307617,0.980698280279974
"hsa-miR-20a-5p",5.78572354372204,0.664981293601503,3.97299686321544,0.167375237508574,0.867074807924345,0.980698280279974
"hsa-miR-20b-3p",0,0,0,0,1,NA
"hsa-miR-20b-5p",0.00853626440000118,0.379510935543668,3.99567354623638,0.0949804660346033,0.924330342612765,0.980698280279974
"hsa-miR-21-3p",14.7553020546699,2.0720697355986,2.04090663643528,1.01526924289773,0.309977501564672,0.980698280279974
"hsa-miR-21-5p",740.230093862709,-0.946691297323358,0.525624759510134,-1.80107820302386,0.071690554759437,0.980698280279974
"hsa-miR-210-3p",6.41435701764098,2.46416798681954,2.49609796455642,0.987208043037464,0.323540659645774,0.980698280279974
"hsa-miR-210-5p",0.00405281703636242,0.448067589415218,3.99604512749603,0.112127760102645,0.910722106836251,0.980698280279974
"hsa-miR-211-5p",1.74423339273458,1.66704156128705,0.875034274191589,1.90511573141197,0.0567650289274723,0.980698280279974
"hsa-miR-2110",0.00332850381831834,0.333251573956467,3.99569370025651,0.083402682726925,0.933531355438329,0.980698280279974
"hsa-miR-2116-3p",0.234995347379797,1.66702491852237,3.99516729083157,0.417260354115333,0.676487983833891,0.980698280279974
"hsa-miR-212-3p",0.147818210603221,-2.17340522605201,3.98566672442672,-0.545305309330553,0.585543553126609,0.980698280279974
"hsa-miR-212-5p",0,0,0,0,1,NA
"hsa-miR-214-3p",0,0,0,0,1,NA
"hsa-miR-214-5p",0,0,0,0,1,NA
"hsa-miR-215-5p",0.338026641885662,1.65152539153064,1.72859113189074,0.95541702202544,0.339366849268167,0.980698280279974
"hsa-miR-216a-5p",0.0111794728317787,0.448067590114342,3.99604512749571,0.112127760277608,0.910722106697526,0.980698280279974
"hsa-miR-218-5p",1.87904174105993,3.92891542795618,3.99316915833992,0.9839090887874,0.325160214475899,0.980698280279974
"hsa-miR-219a-1-3p",0,0,0,0,1,NA
"hsa-miR-219a-5p",0.471201770739178,2.29340950454445,3.99457694049154,0.574130762458724,0.5658793178263,0.980698280279974
"hsa-miR-219a-2-3p",46.3660285606275,0.254030419184145,2.76326167429544,0.0919313655840849,0.926752570841296,0.980698280279974
"hsa-miR-219b-3p",0,NA,NA,NA,NA,NA
"hsa-miR-22-3p",1666.97028305663,-0.246709295233641,0.394129077018812,-0.625960655072058,0.531340748437448,0.980698280279974
"hsa-miR-22-5p",0.125543357971611,1.12134038494922,3.99522088793696,0.28067043510284,0.778963186954939,0.980698280279974
"hsa-miR-221-3p",145.865552198379,-0.295258902853098,1.10784668524717,-0.266516032213631,0.789841813857206,0.980698280279974
"hsa-miR-221-5p",0.318738753506857,1.81165646813777,3.64579660384683,0.496916494525837,0.61924793931217,0.980698280279974
"hsa-miR-222-3p",303.548610525534,0.0889743420306304,0.85887645240454,0.103593877537956,0.917491646538953,0.980698280279974
"hsa-miR-223-3p",2.20381147353284,4.14047440222752,3.99303113900808,1.03692514735962,0.299770743113933,0.980698280279974
"hsa-miR-223-5p",0.250497145148729,1.71721949109998,3.99512194140577,0.429829055604681,0.667319995363618,0.980698280279974
"hsa-miR-224-5p",0,0,0,0,1,NA
"hsa-miR-2276-3p",0,0,0,0,1,NA
"hsa-miR-2277-5p",0,NA,NA,NA,NA,NA
"hsa-miR-2355-5p",0,0,0,0,1,NA
"hsa-miR-23a-3p",39.0809332368047,-0.143833627207767,1.46436247769678,-0.098222693764999,0.921755462575741,0.980698280279974
"hsa-miR-23b-3p",58.6739388752147,-0.615286863127892,1.97468488110306,-0.311587367187514,0.755354136136824,0.980698280279974
"hsa-miR-23c",0.0828489167778851,-0.215084384795241,2.29874281753259,-0.0935660932379145,0.925453845091299,0.980698280279974
"hsa-miR-24-3p",31.0076885510131,-0.214025878643802,1.20497463757602,-0.177618575503254,0.859022535368268,0.980698280279974
"hsa-miR-2467-5p",0.00833365550798972,0.296580700480817,3.9954332687306,0.0742299221468526,0.940827437091749,0.980698280279974
"hsa-miR-25-3p",562.462238393875,-0.309712349549661,0.514113367184603,-0.602420340178497,0.546894373944016,0.980698280279974
"hsa-miR-25-5p",0,0,0,0,1,NA
"hsa-miR-2682-3p",0,0,0,0,1,NA
"hsa-miR-2682-5p",0,0,0,0,1,NA
"hsa-miR-26a-5p",1330.19409578603,-0.48386249456674,0.645725338183385,-0.749331745178202,0.453657278680711,0.980698280279974
"hsa-miR-26a-2-3p",0,0,0,0,1,NA
"hsa-miR-26b-3p",0.372627475513717,2.06661640589971,3.99479406851571,0.517327394217238,0.604927634077924,0.980698280279974
"hsa-miR-26b-5p",112.168999437818,0.296760096638903,1.11407724219411,0.266372999464965,0.789951957562203,0.980698280279974
"hsa-miR-27a-3p",64.7629281132815,0.32925985161857,0.852474998231,0.386239892433008,0.699319011762292,0.980698280279974
"hsa-miR-27b-3p",2329.76369306155,0.0124489215346075,0.406052053572592,0.0306584375699555,0.975541937582295,0.989281964872187
"hsa-miR-27b-5p",1.43184367258889,3.57034753155624,3.75995639469436,0.949571526040653,0.342330012306531,0.980698280279974
"hsa-miR-28-3p",2244.85304426325,-0.175578976492047,0.260510313217427,-0.673980904339496,0.500323454074078,0.980698280279974
"hsa-miR-28-5p",1.60916639544713,3.74173144752763,1.84429602637698,2.0288128337391,0.0424773576236359,0.980698280279974
"hsa-miR-296-3p",0,0,0,0,1,NA
"hsa-miR-296-5p",0,0,0,0,1,NA
"hsa-miR-299-3p",0.00405281703636242,0.448067589415218,3.99604512749603,0.112127760102645,0.910722106836251,0.980698280279974
"hsa-miR-299-5p",0,0,0,0,1,NA
"hsa-miR-29a-3p",46.9803218732398,0.955392613943446,1.75503847383517,0.544371321875179,0.586185976299135,0.980698280279974
"hsa-miR-29b-3p",2.11294221955559,1.27517529924797,3.9823359283751,0.320207868492973,0.748810758786702,0.980698280279974
"hsa-miR-29b-2-5p",0,NA,NA,NA,NA,NA
"hsa-miR-29c-3p",3.80450558451318,3.59304939419688,2.60140734096841,1.38119445486738,0.167219179295235,0.980698280279974
"hsa-miR-29c-5p",0.98891113925897,3.10266509237601,3.99386418222186,0.776857937780434,0.437242589728789,0.980698280279974
"hsa-miR-301a-3p",0.197292959132353,1.53392996920579,3.99529081691279,0.383934496761135,0.701026997431295,0.980698280279974
"hsa-miR-301b-3p",0,0,0,0,1,NA
"hsa-miR-302a-5p",0,0,0,0,1,NA
"hsa-miR-3065-3p",0,0,0,0,1,NA
"hsa-miR-3065-5p",0.0167410541576786,0.480769892283234,3.99603068903115,0.120311861869058,0.904236107955113,0.980698280279974
"hsa-miR-30a-3p",212.487404073053,-0.683600873823303,0.791410348586968,-0.863775505392171,0.387711226179716,0.980698280279974
"hsa-miR-30a-5p",5104.89483510592,-0.0769708541689201,0.440026939028627,-0.174923049799714,0.861140098382541,0.980698280279974
"hsa-miR-30b-5p",24.7156031677136,-0.955064937609062,3.22697038603755,-0.295963341263197,0.767258077290219,0.980698280279974
"hsa-miR-30c-1-3p",0,0,0,0,1,NA
